Timestamp,Sensor_ID,Location_Type,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Precipitation_mm,Traffic_Density_Score,CO2_ppm,NO2_ppb,PM2.5,PM10,AQI_Category
2026-03-14 22:00:00,SNS-043,Industrial,26.1,54.9,1.6,0,0.4,507.5,24.9,50.8,75.0,Unhealthy for Sensitive
2026-03-14 23:00:00,SNS-029,Park,24.9,48.4,6.1,0,0.09,380.0,3.2,2.0,5.0,Good
2026-03-15 00:00:00,SNS-011,Residential,26.2,55.7,1.6,0,0.12,409.4,20.0,22.6,41.6,Moderate
2026-03-15 01:00:00,SNS-007,Park,28.4,53.9,2.5,1,0.13,400.0,19.8,2.0,5.1,Good
2026-03-15 02:00:00,SNS-014,Roadside,30.6,58.1,4.7,0,0.12,436.5,8.3,27.6,27.0,Moderate
2026-03-15 03:00:00,SNS-022,Roadside,29.0,55.4,4.3,10,0.17,446.7,15.8,21.8,39.9,Moderate
2026-03-15 04:00:00,SNS-040,Residential,27.7,48.0,12.0,0,0.05,380.0,8.7,4.3,5.0,Good
2026-03-15 05:00:00,SNS-005,Industrial,26.1,48.2,2.5,0,0.38,535.5,28.5,43.4,60.8,Unhealthy for Sensitive
2026-03-15 06:00:00,SNS-002,Industrial,30.6,48.7,2.9,0,0.31,527.7,10.3,40.5,55.7,Unhealthy for Sensitive
2026-03-15 07:00:00,SNS-013,Roadside,29.9,58.3,4.2,0,0.82,501.4,45.1,48.7,69.0,Unhealthy for Sensitive
2026-03-15 08:00:00,SNS-020,Roadside,29.2,45.4,2.2,0,0.78,538.4,42.2,49.2,65.0,Unhealthy for Sensitive
2026-03-15 09:00:00,SNS-004,Park,27.8,64.6,9.5,0,0.89,444.1,43.0,8.3,5.0,Good
2026-03-15 10:00:00,SNS-006,Industrial,26.5,43.9,0.8,0,0.31,528.3,26.7,43.3,63.0,Unhealthy for Sensitive
2026-03-15 11:00:00,SNS-032,Roadside,28.7,52.8,7.9,5,0.42,469.4,30.8,23.9,37.6,Moderate
2026-03-15 12:00:00,SNS-045,Residential,29.1,50.5,10.6,0,0.45,407.6,22.3,7.3,12.8,Good
2026-03-15 13:00:00,SNS-009,Park,28.3,62.9,6.4,0,0.59,430.1,29.8,18.2,26.3,Moderate
2026-03-15 14:00:00,SNS-029,Park,30.2,49.2,9.5,0,0.58,399.0,26.5,6.6,23.3,Good
2026-03-15 15:00:00,SNS-026,Industrial,28.0,45.7,2.8,0,0.41,539.5,26.2,49.6,73.7,Unhealthy for Sensitive
2026-03-15 16:00:00,SNS-033,Roadside,28.8,50.3,2.2,0,0.7,501.4,36.2,48.2,67.7,Unhealthy for Sensitive
2026-03-15 17:00:00,SNS-011,Residential,28.5,50.4,5.7,0,0.74,457.3,36.2,24.8,31.9,Moderate
2026-03-15 18:00:00,SNS-008,Roadside,27.5,66.4,2.2,0,0.7,505.0,43.3,48.2,70.1,Unhealthy for Sensitive
2026-03-15 19:00:00,SNS-047,Park,26.4,49.8,6.7,0,0.98,461.3,40.4,12.8,25.8,Moderate
2026-03-15 20:00:00,SNS-017,Roadside,28.9,52.3,2.2,0,0.46,489.1,27.7,40.9,56.8,Unhealthy for Sensitive
2026-03-15 21:00:00,SNS-021,Industrial,28.9,51.1,4.2,0,0.54,541.5,26.5,47.3,65.6,Unhealthy for Sensitive
2026-03-15 22:00:00,SNS-026,Industrial,26.5,52.4,3.5,0,0.52,539.8,35.1,47.5,78.1,Unhealthy for Sensitive
2026-03-15 23:00:00,SNS-029,Park,27.5,52.9,2.2,0,0.0,380.7,7.4,2.0,6.2,Good
2026-03-16 00:00:00,SNS-022,Roadside,25.9,54.4,2.4,0,0.09,428.4,9.8,29.5,44.8,Moderate
2026-03-16 01:00:00,SNS-047,Park,28.7,49.2,1.3,0,0.15,424.6,17.3,20.1,28.6,Moderate
2026-03-16 02:00:00,SNS-006,Industrial,28.8,58.0,1.4,0,0.05,500.1,10.2,36.9,55.1,Unhealthy for Sensitive
2026-03-16 03:00:00,SNS-001,Roadside,23.1,48.2,6.3,0,0.14,434.4,17.1,22.7,39.5,Moderate
2026-03-16 04:00:00,SNS-003,Park,31.0,54.2,9.8,0,0.2,380.0,23.9,2.0,5.0,Good
2026-03-16 05:00:00,SNS-029,Park,28.6,53.1,1.9,0,0.46,449.5,27.1,14.5,26.7,Moderate
2026-03-16 06:00:00,SNS-010,Roadside,30.9,55.8,4.8,0,0.45,468.8,29.9,36.4,52.1,Unhealthy for Sensitive
2026-03-16 07:00:00,SNS-004,Park,26.0,52.1,0.8,0,0.95,474.6,49.3,22.2,22.5,Moderate
2026-03-16 08:00:00,SNS-046,Roadside,30.1,63.7,2.6,0,0.74,505.1,31.7,54.9,80.1,Unhealthy for Sensitive
2026-03-16 09:00:00,SNS-041,Industrial,30.6,59.0,4.0,0,0.88,578.5,47.5,61.6,86.0,Unhealthy
2026-03-16 10:00:00,SNS-024,Park,27.6,57.5,3.2,0,0.42,417.7,24.9,5.1,5.0,Good
2026-03-16 11:00:00,SNS-040,Residential,29.6,59.1,1.6,0,0.34,438.3,25.2,24.0,39.0,Moderate
2026-03-16 12:00:00,SNS-025,Industrial,29.0,57.7,0.8,0,0.4,530.1,23.9,53.6,80.5,Unhealthy for Sensitive
2026-03-16 13:00:00,SNS-042,Residential,27.4,53.9,8.8,0,0.32,403.5,26.0,18.8,39.0,Moderate
2026-03-16 14:00:00,SNS-021,Industrial,26.4,57.7,2.8,0,0.42,524.7,23.5,52.6,88.0,Unhealthy for Sensitive
2026-03-16 15:00:00,SNS-033,Roadside,28.9,65.6,2.2,0,0.56,481.3,34.6,49.7,71.5,Unhealthy for Sensitive
2026-03-16 16:00:00,SNS-020,Roadside,27.7,58.2,2.6,0,1.0,520.7,42.9,67.3,106.0,Unhealthy
2026-03-16 17:00:00,SNS-025,Industrial,25.5,42.9,6.5,0,0.72,537.8,47.2,44.6,62.0,Unhealthy for Sensitive
2026-03-16 18:00:00,SNS-043,Industrial,28.2,43.3,14.8,0,0.78,505.0,38.8,35.3,52.6,Unhealthy for Sensitive
2026-03-16 19:00:00,SNS-013,Roadside,29.2,56.1,4.8,1,0.91,505.2,46.5,29.8,38.2,Moderate
2026-03-16 20:00:00,SNS-027,Residential,30.8,52.3,4.1,0,0.58,440.3,32.4,23.1,33.9,Moderate
2026-03-16 21:00:00,SNS-018,Residential,23.7,49.4,4.9,0,0.36,409.6,25.0,9.0,18.3,Good
2026-03-16 22:00:00,SNS-018,Residential,27.4,56.2,2.8,0,0.46,446.3,28.9,30.4,45.4,Moderate
2026-03-16 23:00:00,SNS-034,Residential,28.4,49.4,2.7,0,0.07,403.6,12.8,12.4,19.7,Moderate
2026-03-17 00:00:00,SNS-018,Residential,26.5,47.7,4.6,0,0.12,409.1,8.4,6.6,5.0,Good
2026-03-17 01:00:00,SNS-049,Industrial,24.2,55.8,7.5,0,0.18,466.1,14.8,37.0,48.3,Unhealthy for Sensitive
2026-03-17 02:00:00,SNS-018,Residential,24.3,63.4,2.4,0,0.07,423.4,13.8,13.4,32.3,Moderate
2026-03-17 03:00:00,SNS-046,Roadside,27.5,53.8,5.4,0,0.05,420.9,12.8,26.0,49.0,Moderate
2026-03-17 04:00:00,SNS-040,Residential,25.6,63.6,2.6,0,0.01,392.2,16.8,9.8,13.6,Good
2026-03-17 05:00:00,SNS-042,Residential,26.1,55.8,1.5,0,0.52,463.6,36.7,27.8,48.5,Moderate
2026-03-17 06:00:00,SNS-010,Roadside,26.4,55.4,4.6,0,0.51,477.6,29.3,40.7,59.7,Unhealthy for Sensitive
2026-03-17 07:00:00,SNS-006,Industrial,28.8,51.0,6.4,0,0.81,545.2,41.0,62.4,99.2,Unhealthy
2026-03-17 08:00:00,SNS-023,Roadside,28.2,56.5,4.3,0,0.99,508.3,54.2,58.4,86.5,Unhealthy
2026-03-17 09:00:00,SNS-045,Residential,28.8,52.7,1.1,0,0.81,478.1,49.5,29.9,52.9,Moderate
2026-03-17 10:00:00,SNS-049,Industrial,29.3,55.8,2.1,0,0.52,522.6,27.5,54.7,85.4,Unhealthy for Sensitive
2026-03-17 11:00:00,SNS-047,Park,29.2,49.5,0.5,0,0.58,453.2,33.8,22.6,39.9,Moderate
2026-03-17 12:00:00,SNS-029,Park,27.2,51.6,3.4,0,0.41,420.3,31.1,2.0,5.0,Good
2026-03-17 13:00:00,SNS-047,Park,28.8,50.2,4.5,0,0.45,425.9,31.9,8.2,12.4,Good
2026-03-17 14:00:00,SNS-040,Residential,25.3,58.3,3.7,1,0.56,453.8,33.6,12.4,17.2,Moderate
2026-03-17 15:00:00,SNS-045,Residential,27.3,54.6,3.5,0,0.36,421.1,23.0,14.0,22.6,Moderate
2026-03-17 16:00:00,SNS-003,Park,26.2,47.0,2.6,0,0.89,466.2,43.9,25.8,36.1,Moderate
2026-03-17 17:00:00,SNS-007,Park,26.9,53.0,6.7,10,0.76,445.6,43.5,9.4,11.6,Good
2026-03-17 18:00:00,SNS-043,Industrial,30.3,45.6,1.9,1,0.75,568.3,39.0,34.3,48.6,Moderate
2026-03-17 19:00:00,SNS-039,Park,28.6,59.2,0.5,0,0.98,495.6,46.7,33.3,50.2,Moderate
2026-03-17 20:00:00,SNS-013,Roadside,29.8,58.8,3.1,0,0.37,480.5,27.4,41.4,56.4,Unhealthy for Sensitive
2026-03-17 21:00:00,SNS-021,Industrial,26.2,60.2,2.2,0,0.38,545.3,32.3,45.6,73.3,Unhealthy for Sensitive
2026-03-17 22:00:00,SNS-015,Roadside,25.8,58.6,3.2,0,0.4,481.1,28.1,39.4,63.4,Unhealthy for Sensitive
2026-03-17 23:00:00,SNS-050,Industrial,26.3,50.3,3.5,0,0.09,493.6,9.6,34.3,44.5,Moderate
2026-03-18 00:00:00,SNS-012,Park,26.7,53.9,5.8,0,0.05,380.0,9.7,2.0,5.0,Good
2026-03-18 01:00:00,SNS-021,Industrial,28.8,57.9,2.0,0,0.16,500.3,15.9,36.4,57.3,Unhealthy for Sensitive
2026-03-18 02:00:00,SNS-021,Industrial,29.2,59.2,3.9,0,0.01,478.8,12.6,22.6,35.9,Moderate
2026-03-18 03:00:00,SNS-040,Residential,28.1,57.6,9.3,0,0.06,380.0,15.9,4.5,5.0,Good
2026-03-18 04:00:00,SNS-043,Industrial,25.5,49.5,0.7,0,0.01,503.6,12.0,39.1,64.5,Unhealthy for Sensitive
2026-03-18 05:00:00,SNS-027,Residential,28.6,52.9,3.8,0,0.31,428.1,22.6,10.2,17.2,Good
2026-03-18 06:00:00,SNS-005,Industrial,27.7,55.0,0.7,0,0.34,524.4,31.0,42.9,65.4,Unhealthy for Sensitive
2026-03-18 07:00:00,SNS-041,Industrial,29.7,49.6,10.0,0,0.98,539.5,54.5,47.8,64.1,Unhealthy for Sensitive
2026-03-18 08:00:00,SNS-003,Park,30.4,43.1,2.0,0,0.79,477.4,40.2,32.0,47.3,Moderate
2026-03-18 09:00:00,SNS-026,Industrial,28.5,55.7,4.0,0,0.89,558.8,46.4,59.0,84.4,Unhealthy
2026-03-18 10:00:00,SNS-046,Roadside,27.2,57.0,7.2,0,0.37,452.4,23.7,28.1,46.2,Moderate
2026-03-18 11:00:00,SNS-033,Roadside,26.5,57.8,1.5,0,0.4,492.1,26.5,40.9,65.1,Unhealthy for Sensitive
2026-03-18 12:00:00,SNS-008,Roadside,27.1,48.7,3.6,0,0.36,472.7,26.1,38.5,61.3,Unhealthy for Sensitive
2026-03-18 13:00:00,SNS-001,Roadside,29.9,59.2,3.5,0,0.32,465.0,16.8,41.4,64.4,Unhealthy for Sensitive
2026-03-18 14:00:00,SNS-039,Park,25.8,64.3,4.0,0,0.58,434.7,31.9,13.0,15.9,Moderate
2026-03-18 15:00:00,SNS-027,Residential,27.8,54.0,0.4,0,0.42,425.1,30.3,20.8,36.1,Moderate
2026-03-18 16:00:00,SNS-006,Industrial,25.5,57.0,4.3,0,0.85,555.1,38.4,51.7,74.6,Unhealthy for Sensitive
2026-03-18 17:00:00,SNS-003,Park,27.1,51.9,4.5,0,0.92,457.9,60.3,23.5,46.4,Moderate
2026-03-18 18:00:00,SNS-039,Park,29.3,52.6,5.7,0,0.9,470.9,50.6,9.6,15.7,Good
2026-03-18 19:00:00,SNS-047,Park,28.1,49.0,2.4,0,0.75,459.0,38.5,15.9,19.1,Moderate
2026-03-18 20:00:00,SNS-020,Roadside,26.3,57.1,1.1,0,0.45,489.1,29.9,54.4,80.3,Unhealthy for Sensitive
2026-03-18 21:00:00,SNS-026,Industrial,28.9,56.5,6.0,1,0.32,508.1,32.0,14.1,21.3,Moderate
2026-03-18 22:00:00,SNS-032,Roadside,27.9,59.2,3.8,0,0.56,482.3,25.1,35.2,53.2,Unhealthy for Sensitive
2026-03-18 23:00:00,SNS-015,Roadside,26.7,54.3,1.9,0,0.12,446.9,14.2,34.9,52.3,Moderate
2026-03-19 00:00:00,SNS-049,Industrial,24.5,48.3,4.0,0,0.01,466.3,9.3,31.9,50.4,Moderate
2026-03-19 01:00:00,SNS-040,Residential,25.7,54.3,5.0,0,0.16,393.9,16.7,3.9,6.0,Good
2026-03-19 02:00:00,SNS-010,Roadside,28.0,58.3,4.0,0,0.07,442.9,13.3,33.8,44.9,Moderate
2026-03-19 03:00:00,SNS-034,Residential,30.6,51.9,7.4,0,0.03,391.7,11.6,2.0,5.0,Good
2026-03-19 04:00:00,SNS-024,Park,29.5,47.1,3.2,0,0.2,397.5,11.2,9.0,17.6,Good
2026-03-19 05:00:00,SNS-045,Residential,31.4,56.4,2.4,0,0.34,435.9,27.7,17.5,28.6,Moderate
2026-03-19 06:00:00,SNS-028,Residential,24.7,60.9,0.9,0,0.52,443.1,35.1,30.6,44.2,Moderate
2026-03-19 07:00:00,SNS-030,Industrial,27.7,56.4,5.8,0,0.97,566.4,45.7,58.9,94.4,Unhealthy
2026-03-19 08:00:00,SNS-009,Park,26.0,61.4,2.4,0,0.9,479.1,50.0,27.6,40.5,Moderate
2026-03-19 09:00:00,SNS-048,Roadside,26.8,55.7,3.0,1,0.78,518.2,42.6,38.3,50.0,Unhealthy for Sensitive
2026-03-19 10:00:00,SNS-023,Roadside,25.4,51.5,1.8,0,0.51,508.2,30.3,48.1,75.6,Unhealthy for Sensitive
2026-03-19 11:00:00,SNS-016,Roadside,26.4,55.0,11.1,0,0.3,416.9,18.0,14.5,19.2,Moderate
2026-03-19 12:00:00,SNS-040,Residential,27.0,53.6,5.6,0,0.5,422.5,41.3,17.5,39.5,Moderate
2026-03-19 13:00:00,SNS-023,Roadside,26.0,51.8,1.5,0,0.39,502.7,21.3,55.6,83.6,Unhealthy
2026-03-19 14:00:00,SNS-042,Residential,30.3,54.4,3.7,0,0.3,423.3,20.2,18.1,18.6,Moderate
2026-03-19 15:00:00,SNS-046,Roadside,26.2,51.3,5.0,0,0.48,462.0,31.0,28.2,43.9,Moderate
2026-03-19 16:00:00,SNS-023,Roadside,26.7,57.4,3.1,0,0.98,518.7,50.5,56.3,85.1,Unhealthy
2026-03-19 17:00:00,SNS-009,Park,26.8,57.8,2.5,0,0.9,483.0,42.8,30.5,51.6,Moderate
2026-03-19 18:00:00,SNS-018,Residential,29.8,55.6,4.9,5,0.76,453.6,26.9,20.2,21.7,Moderate
2026-03-19 19:00:00,SNS-040,Residential,29.9,64.2,1.4,0,0.92,497.9,51.1,41.8,69.9,Unhealthy for Sensitive
2026-03-19 20:00:00,SNS-031,Park,26.0,54.1,1.8,1,0.54,447.2,26.9,6.2,13.4,Good
2026-03-19 21:00:00,SNS-042,Residential,27.9,61.1,5.6,0,0.52,428.7,23.8,18.6,30.3,Moderate
2026-03-19 22:00:00,SNS-021,Industrial,23.9,63.6,2.6,0,0.44,525.9,25.8,41.4,56.5,Unhealthy for Sensitive
2026-03-19 23:00:00,SNS-039,Park,26.5,57.4,6.1,0,0.12,384.2,8.2,2.0,5.3,Good
2026-03-20 00:00:00,SNS-036,Industrial,27.6,46.8,5.0,0,0.13,483.3,23.2,23.8,41.7,Moderate
2026-03-20 01:00:00,SNS-014,Roadside,27.3,56.4,0.3,0,0.07,478.1,15.1,41.4,59.4,Unhealthy for Sensitive
2026-03-20 02:00:00,SNS-003,Park,24.4,61.4,5.9,0,0.13,380.0,13.7,2.0,6.3,Good
2026-03-20 03:00:00,SNS-050,Industrial,25.4,46.6,1.8,0,0.11,521.1,25.6,41.9,63.9,Unhealthy for Sensitive
2026-03-20 04:00:00,SNS-006,Industrial,27.5,51.3,4.1,0,0.05,486.2,12.4,34.4,51.9,Moderate
2026-03-20 05:00:00,SNS-006,Industrial,28.4,57.1,4.9,0,0.56,508.2,32.9,45.5,69.2,Unhealthy for Sensitive
2026-03-20 06:00:00,SNS-021,Industrial,28.1,58.1,1.5,0,0.45,525.2,27.8,46.4,70.7,Unhealthy for Sensitive
2026-03-20 07:00:00,SNS-032,Roadside,29.5,48.3,2.4,0,0.82,522.5,41.4,57.3,86.7,Unhealthy
2026-03-20 08:00:00,SNS-034,Residential,25.9,54.3,6.6,0,0.72,456.7,44.9,29.5,51.9,Moderate
2026-03-20 09:00:00,SNS-010,Roadside,27.2,61.0,2.8,1,0.85,518.1,39.5,38.1,56.4,Unhealthy for Sensitive
2026-03-20 10:00:00,SNS-028,Residential,25.4,50.9,1.7,0,0.53,463.9,27.7,25.6,34.7,Moderate
2026-03-20 11:00:00,SNS-013,Roadside,24.8,51.6,4.0,0,0.3,456.5,26.7,35.1,43.3,Unhealthy for Sensitive
2026-03-20 12:00:00,SNS-045,Residential,27.3,57.8,0.7,0,0.55,462.2,34.2,23.9,32.4,Moderate
2026-03-20 13:00:00,SNS-004,Park,26.6,61.5,3.5,0,0.47,432.5,34.4,5.1,5.7,Good
2026-03-20 14:00:00,SNS-040,Residential,25.9,60.1,8.7,0,0.59,409.1,31.4,14.1,20.4,Moderate
2026-03-20 15:00:00,SNS-034,Residential,25.9,55.0,4.1,0,0.31,428.5,33.9,18.9,39.2,Moderate
2026-03-20 16:00:00,SNS-026,Industrial,26.4,49.8,5.9,0,0.77,555.7,42.8,48.3,63.7,Unhealthy for Sensitive
2026-03-20 17:00:00,SNS-034,Residential,28.7,49.0,5.3,0,0.77,466.3,47.2,31.1,42.2,Moderate
2026-03-20 18:00:00,SNS-012,Park,24.3,59.2,2.9,0,0.97,473.8,43.0,35.4,46.6,Unhealthy for Sensitive
2026-03-20 19:00:00,SNS-008,Roadside,25.9,57.6,6.1,0,0.72,500.2,42.3,54.9,90.9,Unhealthy for Sensitive
2026-03-20 20:00:00,SNS-047,Park,26.5,60.7,1.8,0,0.31,427.4,32.8,14.1,15.0,Moderate
2026-03-20 21:00:00,SNS-023,Roadside,26.7,60.9,5.2,0,0.59,477.3,39.7,51.3,75.5,Unhealthy for Sensitive
2026-03-20 22:00:00,SNS-032,Roadside,26.0,53.1,3.9,0,0.47,483.7,32.9,44.0,64.8,Unhealthy for Sensitive
2026-03-20 23:00:00,SNS-034,Residential,29.6,61.8,1.9,0,0.15,435.8,16.1,15.7,24.2,Moderate
2026-03-21 00:00:00,SNS-029,Park,27.5,57.6,2.8,0,0.12,395.6,22.7,7.6,16.9,Good
2026-03-21 01:00:00,SNS-029,Park,29.7,53.2,3.7,0,0.17,400.7,11.2,2.0,5.0,Good
2026-03-21 02:00:00,SNS-046,Roadside,27.0,60.3,1.6,0,0.01,452.2,10.3,24.9,38.9,Moderate
2026-03-21 03:00:00,SNS-006,Industrial,27.6,49.5,1.5,0,0.13,485.9,14.6,39.4,65.5,Unhealthy for Sensitive
2026-03-21 04:00:00,SNS-042,Residential,27.3,51.2,13.2,0,0.11,380.0,12.8,2.0,5.0,Good
2026-03-21 05:00:00,SNS-007,Park,27.0,59.9,8.8,0,0.5,402.5,22.3,5.9,5.0,Good
2026-03-21 06:00:00,SNS-018,Residential,28.9,53.5,2.4,0,0.41,434.1,20.6,21.4,27.8,Moderate
2026-03-21 07:00:00,SNS-010,Roadside,26.2,59.1,2.5,5,0.7,524.0,27.6,31.8,42.4,Moderate
2026-03-21 08:00:00,SNS-037,Residential,22.2,55.3,7.4,0,0.86,463.5,36.1,23.8,29.2,Moderate
2026-03-21 09:00:00,SNS-048,Roadside,25.8,53.5,8.0,0,0.78,500.5,35.2,50.4,69.5,Unhealthy for Sensitive
2026-03-21 10:00:00,SNS-029,Park,26.9,55.8,1.6,1,0.55,434.5,32.4,11.5,22.6,Good
2026-03-21 11:00:00,SNS-018,Residential,29.6,54.3,5.5,0,0.37,423.7,21.0,15.0,21.2,Moderate
2026-03-21 12:00:00,SNS-013,Roadside,29.0,55.6,2.9,0,0.51,492.1,33.1,40.7,63.8,Unhealthy for Sensitive
2026-03-21 13:00:00,SNS-033,Roadside,28.1,56.2,2.6,0,0.43,487.0,25.5,48.4,76.1,Unhealthy for Sensitive
2026-03-21 14:00:00,SNS-028,Residential,25.5,63.7,13.8,0,0.55,398.2,32.7,2.0,5.0,Good
2026-03-21 15:00:00,SNS-037,Residential,27.3,55.3,8.1,0,0.35,415.5,25.1,10.3,13.3,Good
2026-03-21 16:00:00,SNS-039,Park,28.5,62.4,2.9,0,0.79,467.3,44.7,21.3,36.1,Moderate
2026-03-21 17:00:00,SNS-002,Industrial,30.6,58.0,4.3,0,0.73,548.8,42.5,44.0,69.1,Unhealthy for Sensitive
2026-03-21 18:00:00,SNS-002,Industrial,25.7,43.3,2.8,0,0.77,562.7,41.2,66.3,99.9,Unhealthy
2026-03-21 19:00:00,SNS-031,Park,25.3,51.2,1.4,0,0.91,483.2,55.2,39.3,57.0,Unhealthy for Sensitive
2026-03-21 20:00:00,SNS-037,Residential,29.3,64.2,3.3,5,0.52,429.7,23.3,16.3,27.1,Moderate
2026-03-21 21:00:00,SNS-015,Roadside,28.3,58.2,9.5,0,0.34,439.7,26.9,25.4,41.4,Moderate
2026-03-21 22:00:00,SNS-007,Park,30.4,52.8,2.0,0,0.38,426.1,27.9,14.1,31.2,Moderate
2026-03-21 23:00:00,SNS-005,Industrial,29.1,42.0,2.5,10,0.08,490.5,7.7,21.5,28.1,Moderate
2026-03-22 00:00:00,SNS-043,Industrial,26.7,63.2,10.4,0,0.15,461.1,18.0,10.4,18.9,Good
2026-03-22 01:00:00,SNS-007,Park,25.9,59.4,2.5,0,0.1,412.0,17.9,2.0,5.0,Good
2026-03-22 02:00:00,SNS-001,Roadside,27.2,52.3,2.4,0,0.07,435.5,10.6,38.5,59.0,Unhealthy for Sensitive
2026-03-22 03:00:00,SNS-027,Residential,26.8,64.1,1.2,0,0.16,406.7,18.8,16.3,26.0,Moderate
2026-03-22 04:00:00,SNS-007,Park,28.5,58.7,2.8,0,0.03,401.7,11.4,2.0,11.0,Good
2026-03-22 05:00:00,SNS-012,Park,25.7,66.1,7.8,0,0.53,405.7,36.1,2.0,5.0,Good
2026-03-22 06:00:00,SNS-016,Roadside,26.0,56.8,1.0,0,0.5,491.0,31.4,49.6,76.8,Unhealthy for Sensitive
2026-03-22 07:00:00,SNS-036,Industrial,25.9,63.7,6.7,0,0.72,546.0,36.8,51.7,78.1,Unhealthy for Sensitive
2026-03-22 08:00:00,SNS-005,Industrial,26.8,55.7,2.8,1,0.76,561.0,26.9,33.2,56.3,Moderate
2026-03-22 09:00:00,SNS-017,Roadside,27.4,43.8,1.3,0,0.75,526.9,32.5,57.0,83.9,Unhealthy
2026-03-22 10:00:00,SNS-012,Park,23.7,56.1,9.4,0,0.51,398.9,27.0,2.0,5.0,Good
2026-03-22 11:00:00,SNS-031,Park,26.8,55.4,5.1,0,0.38,408.5,22.1,6.4,16.9,Good
2026-03-22 12:00:00,SNS-001,Roadside,26.6,63.4,12.8,0,0.45,430.2,24.4,27.7,40.7,Moderate
2026-03-22 13:00:00,SNS-004,Park,28.6,61.2,2.4,0,0.33,424.4,15.5,5.6,7.1,Good
2026-03-22 14:00:00,SNS-010,Roadside,28.5,62.6,5.9,0,0.57,468.6,30.1,37.8,59.1,Unhealthy for Sensitive
2026-03-22 15:00:00,SNS-017,Roadside,27.7,59.3,2.3,0,0.35,477.8,19.4,38.2,54.4,Unhealthy for Sensitive
2026-03-22 16:00:00,SNS-003,Park,28.1,56.6,5.5,0,0.86,447.6,53.8,21.8,35.2,Moderate
2026-03-22 17:00:00,SNS-029,Park,26.3,54.9,7.5,0,0.79,434.3,43.9,18.8,30.7,Moderate
2026-03-22 18:00:00,SNS-027,Residential,24.1,61.4,9.4,0,0.87,450.8,40.9,26.5,41.2,Moderate
2026-03-22 19:00:00,SNS-023,Roadside,24.8,56.9,5.3,0,0.93,515.4,48.9,53.7,80.6,Unhealthy for Sensitive
2026-03-22 20:00:00,SNS-021,Industrial,28.8,58.0,7.1,0,0.43,503.7,29.8,38.9,59.6,Unhealthy for Sensitive
2026-03-22 21:00:00,SNS-012,Park,26.1,62.2,3.2,0,0.4,432.5,30.9,8.5,7.1,Good
2026-03-22 22:00:00,SNS-030,Industrial,26.5,63.8,1.9,0,0.43,526.9,35.5,46.2,58.3,Unhealthy for Sensitive
2026-03-22 23:00:00,SNS-045,Residential,28.3,47.6,10.7,0,0.16,380.0,1.2,2.1,17.2,Good
2026-03-23 00:00:00,SNS-008,Roadside,23.9,52.6,9.9,0,0.0,402.6,3.9,15.9,22.2,Moderate
2026-03-23 01:00:00,SNS-036,Industrial,29.9,52.1,5.6,0,0.07,476.1,9.5,33.9,58.6,Moderate
2026-03-23 02:00:00,SNS-030,Industrial,30.7,53.9,8.7,0,0.08,453.3,15.4,26.2,31.4,Moderate
2026-03-23 03:00:00,SNS-033,Roadside,31.1,62.2,2.6,5,0.14,467.7,6.4,18.6,30.9,Moderate
2026-03-23 04:00:00,SNS-017,Roadside,28.1,64.0,6.3,0,0.16,447.0,14.2,25.8,33.2,Moderate
2026-03-23 05:00:00,SNS-029,Park,28.0,54.7,2.0,0,0.41,420.0,29.1,9.6,23.9,Good
2026-03-23 06:00:00,SNS-025,Industrial,30.8,41.2,2.6,0,0.55,549.5,31.3,48.9,74.8,Unhealthy for Sensitive
2026-03-23 07:00:00,SNS-038,Roadside,24.2,62.1,2.9,0,0.89,534.7,47.4,63.3,103.3,Unhealthy
2026-03-23 08:00:00,SNS-043,Industrial,24.8,54.6,7.2,0,0.97,572.3,42.2,60.2,90.4,Unhealthy
2026-03-23 09:00:00,SNS-050,Industrial,27.8,47.0,0.6,0,0.96,594.4,47.0,73.9,112.0,Unhealthy
2026-03-23 10:00:00,SNS-012,Park,25.8,49.7,4.6,0,0.59,429.9,36.4,8.8,15.3,Good
2026-03-23 11:00:00,SNS-050,Industrial,27.7,59.4,5.2,0,0.4,516.2,15.1,32.6,43.0,Moderate
2026-03-23 12:00:00,SNS-046,Roadside,30.5,50.8,8.6,0,0.51,464.0,28.4,39.1,59.0,Unhealthy for Sensitive
2026-03-23 13:00:00,SNS-017,Roadside,24.8,53.6,4.9,0,0.44,465.6,26.7,42.1,61.3,Unhealthy for Sensitive
2026-03-23 14:00:00,SNS-034,Residential,26.3,54.3,4.4,0,0.35,423.0,25.6,13.9,14.2,Moderate
2026-03-23 15:00:00,SNS-037,Residential,25.7,57.5,2.8,0,0.55,454.3,25.7,24.1,33.6,Moderate
2026-03-23 16:00:00,SNS-034,Residential,23.6,57.7,5.7,0,0.79,466.6,37.0,33.0,46.4,Moderate
2026-03-23 17:00:00,SNS-004,Park,29.8,58.9,1.8,0,0.75,483.2,42.1,19.6,30.8,Moderate
2026-03-23 18:00:00,SNS-048,Roadside,26.4,54.3,1.9,1,0.93,535.6,41.1,37.1,56.0,Unhealthy for Sensitive
2026-03-23 19:00:00,SNS-042,Residential,26.6,53.9,2.4,0,0.83,465.9,42.5,38.4,50.2,Unhealthy for Sensitive
2026-03-23 20:00:00,SNS-012,Park,23.9,51.8,4.6,0,0.38,414.6,26.2,13.0,15.9,Moderate
